rec_id,category_name,guideline_name,guideline_year,class,level,evidence_first_authors,rec_text_verbatim
108,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Patients with vascular Ehlers–Danlos syndrome with descending thoracic aortic pathologies should be considered for individualised surgical treatment decision making.
109,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],"For preference, open surgical repair should be considered for elective treatment of thoracic aortic disease in patients with genetic aortopathies."
110,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],"Endovascular aortic repair should be considered in patients with genetic aortopathies when open surgery is contraindicated, in high risk surgical candidates, in acute settings, or for redo procedures, preferably with landing zones in pre-existing surgical grafts."
111,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIla,C,[Consensus],Escalation of antithrombotic therapy is not indicated for asymptomatic mural thrombus in the descending thoracic aorta.
112,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Antithrombotic therapy should be considered for symptomatic thrombus or asymptomatic “floating” thrombus in the descending aorta.
113,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],Endovascular intervention may be considered for symptomatic thrombus or asymptomatic “floating” thrombus in the descending aorta when medical management is unsuccessful.
114,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],Multidisciplinary team management is recommended for active inflammatory disease of the aorta and or its branches.
115,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],High dose glucocorticoids combined with a disease modifying antirheumatic drug are recommended as first line treatment for active inflammation of the aorta and or its branches.
116,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],"Surgical treatment should be considered in selected patients with inflammatory arteritis of the thoraco-abdominal aorta and its branches, taking into consideration aneurysm size, evidence of end organ ischaemia, and inflammatory disease activity."
117,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],Elective endovascular repair should be considered as the first line surgical approach for patients with inflammatory arteritis of the thoraco-abdominal aorta.
118,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Espitia.],"Long term post-operative surveillance is recommended for patients treated for inflammatory aortitis, given the high risk of delayed complications and disease progression."
119,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],Multidisciplinary management at highly specialised aortic centres is recommended for patients with mycotic thoracic and thoraco-abdominal aortic aneurysms.
120,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],Urgent surgical repair of mycotic thoracic and thoraco-abdominal aortic aneurysms should be considered irrespective of aneurysm size.
121,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],"An individualised treatment strategy (open surgical repair, endovascular repair, conservative, or palliative management) for mycotic thoracic and thoraco-abdominal aortic aneurysms should be considered, based on urgency, anatomic considerations, surgical risk, causative pathogens, and patient preferences."
122,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],"Individualised antibiotic therapy for mycotic thoracic and thoraco-abdominal aortic aneurysms should be considered, with treatment duration ranging from four to six weeks to lifelong, depending on microbiology, surgical approach, and immune status."
123,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,I,C,[Consensus],Surgical or endovascular treatment of aortic coarctation is recommended in adults with upper limb hypertension or left ventricular hypertrophy when a systolic pressure gradient* ≥ 20 mmHg is present.
124,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],"Endovascular treatment should be considered as first line therapy for adult patients with aortic coarctation, with stent choice (balloon expandable vs. self expanding, bare metal vs. covered stents) based on individual anatomic and clinical factors."
125,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],Patients with an aberrant subclavian artery and or Kommerell's diverticulum should be considered for evaluation of associated structural abnormalities.
126,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],"An incidentally detected, non-aneurysmal, asymptomatic aberrant subclavian artery may be considered for serial imaging surveillance at five year intervals, beginning at age 40 years."
127,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIa,C,[Consensus],"Surgical treatment should be considered in patients with an aberrant subclavian artery and or Kommerell's diverticulum who present with symptoms attributable to compression of adjacent structures, such as the oesophagus or trachea."
128,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,IIb,C,[Consensus],Surgical treatment for asymptomatic aberrant subclavian artery and or Kommerell's diverticulum may be considered when the transverse vessel diameter\* is ≥ 3.0 cm or when the combined distance between the edges of the diverticulum and the adjacent aorta\* is ≥ 5.5 cm.
129,Aortic_thoracic,Management of Descending Thoracic and Thoraco-Abdominal Aortic Diseases,2026,Ila,C,[Consensus],"The choice of surgical repair technique (open, hybrid, or endovascular repair) of an aberrant subclavian artery and or Kommerell's diverticulum should be considered individualised based on the treatment indication, anatomy, surgical risk, underlying pathology, and patient preferences."
